stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Epithelial.cell..Brain.,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Radial.glia
24hpf,0,0,0,0,0,0,0,4.08640457285017,4.08640457285017,0,0,16.3456182914007,0,0
72hpf,1.06979114146608,0,1.06979114146608,0,0,0,0,0,0,2.13958228293216,16.0468671219912,10.6979114146608,0,3.20937342439823
21Day,0,0,0,2.67706617640661,0,0,0,0,0,0,8.03119852921984,4.01559926460992,1.33853308820331,0
3Month,0,0,0,0,0.639898599108391,0,0.319949299554195,0,0,0,0,0,0,0
22Month,0.546654651197433,0.546654651197433,0,0,1.09330930239487,0.546654651197433,0,0,0,0,0,0,0,0
