stage,Epithelial.cell,Granulocyte,Hepatocyte,Macrophage,Mesenchymal.cell,Neural.cell,T.cell
72hpf,0,0,0,0,0,1.06979114146608,0
21Day,0,0,0,1.33853308820331,0,0,0
3Month,0.319949299554195,1.27979719821678,0.319949299554195,2.23964509687937,0.319949299554195,0,3.19949299554195
