stage,Endothelial.cell,Epithelial.cell,Hepatocyte,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Osteoblast
24hpf,0,0,0,0,0,0,0,0,49.0368548742021,0
72hpf,1.06979114146608,0,0,0,0,1.06979114146608,1.06979114146608,33.1635253854484,3.20937342439823,2.13958228293216
21Day,0,0,0,0,1.33853308820331,0,0,20.0779963230496,2.67706617640661,0
3Month,0,0,0.639898599108391,0,0,0,0,0,0,0
22Month,0,0.546654651197433,2.18661860478973,0.546654651197433,0,0,0,0,0,0
