stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Granulocyte,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Muscle.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Smooth.muscle.cell,Spermatocyte,T.cell
24hpf,4.08640457285017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2592137185505,0,0,0,0
72hpf,1.06979114146608,0,1.06979114146608,0,0,0,0,0,1.06979114146608,0,0,1.06979114146608,0,0,19.2562405463894,2.13958228293216,0,0,0,0
21Day,2.67706617640661,0,2.67706617640661,0,1.33853308820331,0,0,0,0,0,0,0,0,0,18.7394632348463,1.33853308820331,0,0,0,0
3Month,0,0.319949299554195,1.91969579732517,0.319949299554195,4.47929019375874,0.639898599108391,0,0.639898599108391,0,0.639898599108391,0.319949299554195,0,0.319949299554195,0.319949299554195,31.3550313563112,0,0.319949299554195,0.319949299554195,0.959847898662586,0.319949299554195
22Month,0,0,0.546654651197433,0.546654651197433,4.37323720957947,0.546654651197433,0.546654651197433,0,0,0,0,0,0,0,14.7596755823307,0,0,0,0,0
