stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,8.17,4.09,0,40.86,16.35,0,0,0,0,0,0,0,0,0,0,4.09,8.17,8.17,73.56,0,0,0,0,16.35,474.02,0,0,8.17,0,0,0,0,8.17,0,0,0
72hpf,9.63,3.21,0,7.49,0,2.14,0,0,0,0,0,0,0,1.07,0,1.07,19.26,1.07,28.88,0,4.28,0,0,95.21,93.07,0,1.07,18.19,0,0,6.42,1.07,3.21,0,0,0
21Day,1.34,2.68,1.34,12.05,1.34,2.68,0,1.34,0,0,0,1.34,1.34,6.69,2.68,2.68,1.34,1.34,25.43,0,0,0,1.34,36.14,25.43,1.34,1.34,5.35,5.35,1.34,5.35,0,1.34,0,0,0
3Month,0,0.32,0,13.76,0,0,0.32,0.32,1.92,0.96,0,20.48,0.96,0.32,4.8,0.96,3.84,4.8,3.2,0.32,0.32,0.32,1.28,0.64,0.32,0.64,0,0.32,0,9.6,0.32,0,0.32,1.6,3.84,3.52
22Month,0.55,1.09,0,5.47,0,0,0,0,0.55,1.64,0.55,24.6,0.55,0,1.64,0,1.09,2.73,2.73,0,1.09,0,0,0.55,0,1.09,0,0,0,0.55,0,0.55,0,0,0,0.55
