stage,Enterocyte,Epithelial.cell,Goblet.cell,Granulocyte,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Oocyte,Osteoblast,Primordial.germ.cell,Smooth.muscle.cell,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.08640457285017,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,2.13958228293216,0,0,1.06979114146608,1.06979114146608,0,0,0,0,0
21Day,0,0,0,0,0,0,0,0,0,8.03119852921984,0,0,0,0,0,0,2.67706617640661,0,0
3Month,0.639898599108391,7.67878318930069,0,0.319949299554195,1.59974649777098,0.639898599108391,0.319949299554195,1.59974649777098,0.319949299554195,0.639898599108391,1.59974649777098,0,0,0,0,0,1.27979719821678,0.319949299554195,1.27979719821678
22Month,0.546654651197433,2.18661860478973,2.73327325598717,2.73327325598717,8.1998197679615,0,0,6.01320116317177,0,0.546654651197433,2.18661860478973,2.18661860478973,0,0,1.09330930239487,0,6.01320116317177,1.09330930239487,2.73327325598717
