stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,20.43,12.26,0,32.69,8.17,4.09,0,0,0,0,0,8.17,0,0,0,0,4.09,8.17,8.17,85.81,0,0,0,4.09,20.43,572.1,0,0,0,0,0,0,0,0,4.09,0,0,0
72hpf,5.35,3.21,0,5.35,1.07,11.77,0,0,0,0,0,0,0,0,0,0,2.14,13.91,0,20.33,0,0,2.14,0,127.31,96.28,0,2.14,17.12,2.14,0,10.7,1.07,0,1.07,0,0,0
21Day,9.37,0,0,9.37,1.34,6.69,0,1.34,0,0,0,0,2.68,0,8.03,0,0,2.68,4.02,34.8,0,0,8.03,1.34,30.79,29.45,0,0,6.69,8.03,1.34,1.34,2.68,2.68,1.34,0,0,2.68
3Month,0.32,2.56,0.96,32.63,0.96,0,0,0.96,5.76,3.84,0,0,42.87,7.36,2.24,16.32,3.52,8.96,7.36,16.96,3.2,0,4.48,2.56,1.92,0.96,2.56,0.64,0,0.96,33.91,0.32,0,0,0,2.88,14.08,8
22Month,0,2.19,0,9.29,0,0,0.55,0,2.73,4.37,1.09,0,68.88,3.28,1.09,12.03,0,2.19,3.28,10.93,0.55,2.19,0.55,0.55,1.09,1.09,1.64,4.92,0.55,0,15.31,1.09,0,0,0.55,0,0,2.19
