stage,Cardiomyocyte,Endothelial.cell,Enterocyte,Epithelial.cell,Erythrocyte..Liver.,Goblet.cell,Granulocyte,Granulosa.cell,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mt.rich.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Pancreatic.cell,Radial.glia,Spermatocyte,T.cell
24hpf,0,0,0,4.08640457285017,0,0,0,0,0,0,0,0,0,24.518427437101,0,0,0,0,0,4.08640457285017,0,0,0,0
72hpf,1.06979114146608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06979114146608,0,0,0,0,0
21Day,0,0,0,1.33853308820331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3Month,0,0,0,1.59974649777098,0.319949299554195,0.319949299554195,0,0,3.19949299554195,0.319949299554195,0,1.91969579732517,0.319949299554195,0.639898599108391,0,0,0,0,0,0,0.639898599108391,0,0.639898599108391,0.959847898662586
22Month,0,0.546654651197433,1.6399639535923,6.5598558143692,0,0.546654651197433,2.73327325598717,3.2799279071846,79.8115790748253,0.546654651197433,0.546654651197433,3.82658255838203,0,2.73327325598717,3.2799279071846,1.6399639535923,2.73327325598717,1.09330930239487,0,0,0,0.546654651197433,0,2.73327325598717
