stage,Hepatocyte,Mesenchymal.cell,Neural.progenitor.cell,Osteoblast,Radial.glia
24hpf,0,0,4.08640457285017,0,0
72hpf,0,0,0,1.06979114146608,0
21Day,0,0,2.67706617640661,0,1.33853308820331
22Month,0.546654651197433,0.546654651197433,0,0,0
