stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,24.52,12.26,0,73.56,0,0,0,0,0,0,0,12.26,0,0,0,0,28.6,24.52,81.73,57.21,0,0,0,4.09,61.3,322.83,0,0,0,12.26,0,0,0,0,0,0,0,0,0
72hpf,17.12,1.07,0,17.12,4.28,4.28,0,2.14,0,1.07,0,0,1.07,0,1.07,0,64.19,37.44,14.98,35.3,0,25.67,2.14,6.42,270.66,109.12,2.14,5.35,0,24.61,3.21,0,8.56,4.28,4.28,5.35,0,0,0
21Day,20.08,5.35,13.39,72.28,4.02,13.39,0,8.03,0,1.34,0,0,22.76,5.35,20.08,60.23,12.05,13.39,10.71,44.17,0,0,12.05,2.68,108.42,34.8,1.34,1.34,0,36.14,13.39,8.03,9.37,1.34,6.69,1.34,0,0,17.4
3Month,1.6,9.6,24.32,149.1,0.96,0,3.52,2.56,38.07,20.16,0.32,0,244.12,31.99,5.76,382.34,24.64,29.44,46.39,38.07,8.64,0.32,47.35,34.55,9.92,0.96,22.72,3.2,0,2.88,11.2,561.51,2.24,0.96,0.32,1.92,19.52,374.34,36.47
22Month,2.19,8.2,10.39,43.73,0,0,3.83,1.64,25.15,43.73,18.59,0,526.43,14.21,16.4,357.51,6.56,3.28,63.41,28.97,3.83,16.4,21.87,2.19,6.56,0,11.48,4.92,3.83,0.55,1.64,200.62,3.28,7.65,0,0.55,1.64,2.73,8.2
