stage,Epithelial.cell,Hepatocyte,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Neural.cell,Oligodendrocyte
24hpf,4.08640457285017,0,0,0,0,0,0
72hpf,0,0,0,0,0,10.6979114146608,0
21Day,0,0,1.33853308820331,0,0,5.35413235281323,1.33853308820331
22Month,0,2.18661860478973,0,1.09330930239487,0.546654651197433,0,0
