stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Goblet.cell,Granulosa.cell,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Keratinocyte,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Oligodendrocyte,Primordial.germ.cell
72hpf,0,0,1.06979114146608,0,0,0,0,0,2.13958228293216,0,0,2.13958228293216,1.06979114146608,3.20937342439823,0,0
21Day,0,0,0,0,0,0,0,0,0,1.33853308820331,0,2.67706617640661,0,0,0,0
3Month,0.319949299554195,0,0.319949299554195,0.319949299554195,0,2.55959439643356,0.959847898662586,0.639898599108391,0.639898599108391,0.319949299554195,0.319949299554195,0,0,1.27979719821678,0.319949299554195,0.639898599108391
22Month,0,0.546654651197433,0,0.546654651197433,0.546654651197433,6.5598558143692,0,0.546654651197433,0,0,0,0,0,0.546654651197433,0,0
