stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,69.47,0,4.09,0,0,0,0,0,0,0,0,0,0,4.09,0,49.04,0,0,0,12.26,277.88,4.09,0,8.17,0,0,0,0,0,4.09,0,0,0
72hpf,2.14,5.35,0,21.4,5.35,4.28,0,0,0,0,0,0,0,1.07,0,6.42,27.81,0,28.88,0,4.28,1.07,128.37,98.42,1.07,2.14,42.79,0,1.07,4.28,0,0,1.07,0,0,0
21Day,2.68,2.68,1.34,49.53,0,2.68,0,1.34,0,1.34,0,0,0,0,0,2.68,13.39,10.71,26.77,0,0,2.68,20.08,8.03,1.34,1.34,9.37,2.68,2.68,1.34,0,5.35,0,0,0,1.34
3Month,0,2.56,0,3.52,0.32,0,0,0,0.32,2.56,0.32,0.96,0.64,0,1.92,0.64,1.92,1.92,2.56,0.32,0,1.6,3.84,0,0,0,0.64,0.32,29.12,0,0,0,0,0.32,21.76,2.24
22Month,0,4.92,0,7.65,0,0,0.55,0.55,0.55,29.52,1.09,7.65,2.19,1.09,0,0,2.19,7.65,11.48,0,0,2.73,2.19,0.55,0.55,3.28,0.55,0,0.55,0,0.55,0,0,0,0,3.83
