stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Smooth_muscle_cell,Spermatocyte,T_cell
72hpf,0,0,0,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07,0,2.14,0,0,0,0,0,0,0,0,0,0,0,0,0
21Day,4.02,0,0,21.42,1.34,20.08,0,2.68,0,0,0,0,0,119.13,1.34,0,12.05,4.02,13.39,0,0,4.02,0,12.05,4.02,0,0,0,2.68,10.71,0,2.68,1.34,1.34,0,0,380.14
3Month,0.64,0.32,1.92,16.32,0,0,3.52,0.32,0.32,7.68,0,16.64,9.6,4.48,8.32,1.28,5.44,10.88,8,0.64,0,2.24,3.2,0.96,0,0.96,0.32,0,0,3.84,5.76,0.32,0,0,2.24,5.44,653.66
22Month,0,1.64,0,4.37,0,0,1.09,0.55,1.09,2.73,0.55,19.13,2.73,3.83,2.19,1.09,1.09,5.47,7.65,1.09,2.19,0,0,0,0,0,1.09,0.55,0,3.83,0,0,0.55,0,1.09,0,261.85
