stage,Cardiomyocyte,Enterocyte,Osteoblast,Primordial.germ.cell,Spermatocyte,T.cell
72hpf,0,0,1.06979114146608,0,0,0
21Day,1.33853308820331,0,0,0,0,0
3Month,0,0.319949299554195,0,0.319949299554195,0.639898599108391,0.319949299554195
