stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,0,0,12.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.35,0,0,0,0,0,57.21,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,4.28,0,0,0,0,0,0,0,1.07,0,0,0,2.14,37.44,1.07,31.02,0,0,0,0,5.35,4.28,0,0,0,2.14,0,0,0,0,0,0,0,0
21Day,1.34,0,0,70.94,1.34,1.34,0,0,0,1.34,0,0,0,1.34,10.71,1.34,60.23,0,17.4,0,0,1.34,0,2.68,6.69,0,1.34,0,4.02,2.68,0,0,0,1.34,0,0,0
3Month,0,0.64,0.32,60.47,0.64,0,0.64,0,1.28,2.56,0,33.59,3.2,0.64,43.51,0.96,28.8,2.88,37.11,1.28,0,0.64,0.64,0.64,0,2.56,0,0,0,1.28,4.8,0,0,0,0.96,2.24,4.16
22Month,1.09,3.28,2.73,28.43,0,0,1.64,1.09,3.83,7.65,4.92,249.82,2.73,1.64,55.21,0,3.83,9.84,47.56,0.55,4.92,1.64,0,2.73,1.09,0,1.09,0.55,0,2.19,1.64,1.64,1.09,0,0,0,2.73
