stage,Cardiomyocyte,Endothelial.cell,Enterocyte,Epithelial.cell,Epithelial.cell..Brain.,Erythrocyte,Erythrocyte..Liver.,Goblet.cell,Granulocyte,Granulosa.cell,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Mt.rich.cell,Muscle.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Retinal.cell,Retinal.cone.cell,Retinal.pigment.epithelial.cell,Smooth.muscle.cell,Spermatocyte,T.cell
24hpf,0,0,0,167.542587486857,0,0,0,0,0,0,0,0,0,0,8.17280914570035,0,4.08640457285017,0,0,0,0,0,0,8.17280914570035,0,0,0,0,0,0,0,4.08640457285017,0,0,0
72hpf,1.06979114146608,0,0,82.373917892888,0,1.06979114146608,0,0,1.06979114146608,0,0,0,0,0,12.8374936975929,81.3041267514219,0,2.13958228293216,0,0,0,1.06979114146608,9.6281202731947,10.6979114146608,0,0,1.06979114146608,0,0,1.06979114146608,0,0,0,0,0
21Day,2.67706617640661,0,0,176.686367642837,1.33853308820331,1.33853308820331,0,0,0,0,0,0,0,0,0,78.9734522039951,1.33853308820331,9.36973161742315,0,0,1.33853308820331,0,2.67706617640661,2.67706617640661,0,0,1.33853308820331,2.67706617640661,0,0,4.01559926460992,0,0,0,0
3Month,0,0,0.319949299554195,119.341088733715,0,0,0,2.23964509687937,2.23964509687937,0,5.11918879286713,1.59974649777098,0.319949299554195,4.15934089420454,6.7189352906381,103.663573055559,0.959847898662586,2.23964509687937,0.319949299554195,0,0,3.51944229509615,0,0,0.959847898662586,0,0.639898599108391,1.27979719821678,2.55959439643356,0,0,0,2.87954369598776,0.639898599108391,0.639898599108391
22Month,0.546654651197433,0.546654651197433,1.6399639535923,50.2922279101639,0,0,1.6399639535923,8.74647441915893,1.6399639535923,0.546654651197433,14.2130209311333,1.09330930239487,0,1.09330930239487,1.09330930239487,28.972696513464,0,2.18661860478973,0,1.09330930239487,0,2.18661860478973,0,0,0,1.09330930239487,0,0,1.09330930239487,0.546654651197433,0,0,0,0,0
