stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,16.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.17,0,0,0,0,4.09,12.26,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,3.21,0,0,2.14,0,2.14,0,0,0,0,0,0,0,0,0,1.07,8.56,0,8.56,0,0,1.07,0,142.28,19.26,0,2.14,0,10.7,0,0,6.42,1493.43,26.74,2.14,0,0,0
21Day,30.79,5.35,2.68,97.71,6.69,123.15,0,12.05,1.34,5.35,0,12.05,1.34,13.39,17.4,9.37,48.19,21.42,120.47,0,0,22.76,2.68,178.02,48.19,2.68,12.05,0,60.23,64.25,1.34,12.05,7529.25,100.39,26.77,0,0,13.39
3Month,0,1.92,0.96,7.68,0,0,1.28,0.32,0.32,2.56,0,11.84,3.84,0,9.6,0.32,3.52,1.92,5.44,0.64,0,0,0,1.28,0.96,0.96,0,0,0.32,0.96,6.08,1.6,212.77,0,0.64,0.64,7.68,1.92
22Month,2.19,14.21,3.28,60.13,0.55,0,2.73,0,9.29,168.37,18.04,256.93,15.31,7.11,39.36,1.64,15.85,42.64,27.33,0.55,16.4,4.37,1.09,11.48,2.19,11.48,13.67,6.01,0,0.55,9.29,57.95,16914.04,1.09,1.64,0,0,21.87
