stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,164.75,1.07,0,0,0,0,0,0,0,0,0,1.07,2.14,0,4.28,0,0,0,0,32.09,8.56,0,0,0,8.56,0,0,1.07,0,0,0,0,0,0
21Day,18.74,2.68,1.34,1211.37,26.77,0,5.35,0,1.34,0,1.34,1.34,2.68,10.71,8.03,24.09,12.05,42.83,0,0,9.37,1.34,46.85,30.79,0,2.68,0,4.02,46.85,0,9.37,1.34,9.37,1.34,0,0,5.35
3Month,0.32,3.52,3.2,1109.9,0,3.52,0,3.2,11.52,0,45.43,24.64,0.64,27.2,4.16,41.91,8.64,16,4.48,2.24,3.2,6.08,3.2,0.32,3.2,1.6,0,1.28,5.76,16.32,2.88,0,0,0,6.72,4.48,9.28
22Month,0.55,0.55,1.64,358.61,0,1.64,0,2.73,14.76,1.09,21.32,2.19,1.64,11.48,0,1.09,9.29,4.92,0,1.09,1.09,0,0.55,0,0,0,0.55,0,4.37,1.09,1.09,0.55,0,0,0,0,4.37
