stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,28.6,0,0,0,0,0,0,0,0,0,0,0,0,4.09,0,0,12.26,0,0,0,0,0,114.42,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,5.35,1.07,0,11.77,1.07,3.21,0,1.07,0,0,0,0,0,0,0,0,34.23,4.28,0,25.67,0,2.14,0,0,17.12,23.54,1.07,0,0,16.05,4.28,0,5.35,4.28,0,0,0,0,0
21Day,1.34,0,1.34,17.4,1.34,2.68,0,4.02,0,0,0,0,0,0,1.34,0,1.34,5.35,0,17.4,0,0,1.34,0,16.06,5.35,0,0,0,4.02,1.34,0,62.91,4.02,0,1.34,0,1.34,0
3Month,2.24,6.4,4.8,99.82,2.24,0,2.88,0.32,0.64,15.68,23.36,0.32,101.74,36.15,3.52,57.27,10.24,31.36,28.48,36.15,7.36,0.32,9.28,23.36,11.52,3.52,13.12,4.16,0,2.24,47.99,0.32,7238.85,8.64,0.32,1.28,28.48,277.72,23.68
22Month,0.55,2.73,6.01,23.51,0,0,2.19,0,0,2.19,4.37,116.44,345.49,1.64,0.55,19.68,0,4.37,2.73,8.2,0,5.47,1.64,0,2.19,1.64,2.19,2.73,9.29,1.64,4.37,0,935.87,2.19,0.55,0.55,0,1.09,0
