stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Goblet.cell,Hepatocyte,Immune.progenitor.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Radial.glia
24hpf,0,0,0,0,0,0,0,0,4.08640457285017,12.2592137185505,0,8.17280914570035,65.3824731656028,0,0,0,0
72hpf,0,0,0,0,0,1.06979114146608,0,0,0,2.13958228293216,0,7.48853799026255,5.34895570733039,1.06979114146608,0,0,1.06979114146608
21Day,1.33853308820331,0,0,0,0,1.33853308820331,0,0,0,2.67706617640661,0,0,0,1.33853308820331,1.33853308820331,0,0
3Month,0,0.319949299554195,0.959847898662586,0.319949299554195,1.59974649777098,0,0.319949299554195,0.639898599108391,0.639898599108391,0,0.319949299554195,0,0,0,0,0.639898599108391,0
