stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,20.43,8.17,0,175.72,0,4.09,0,0,0,0,0,0,4.09,0,0,0,12.26,8.17,44.95,159.37,0,0,0,4.09,273.79,2647.99,0,0,12.26,0,0,0,0,0,0,20.43,0,0,0
72hpf,31.02,3.21,0,154.05,2.14,17.12,0,1.07,0,0,0,0,0,0,0,0,9.63,124.1,17.12,509.22,0,0,17.12,3.21,431.13,570.2,1.07,1.07,686.81,0,0,0,142.28,0,0,51.35,0,0,0
21Day,33.46,1.34,2.68,182.04,5.35,16.06,0,6.69,0,1.34,0,0,9.37,1.34,5.35,20.08,1.34,56.22,61.57,655.88,1.34,0,68.27,4.02,160.62,149.92,0,9.37,714.78,29.45,0,0,38.82,4.02,8.03,25.43,0,0,6.69
3Month,3.2,3.52,0.64,206.37,0.96,0,4.16,0.32,6.4,16.64,26.88,3.84,20.8,10.56,2.88,43.51,7.68,90.55,205.73,588.07,111.66,0,25.92,8.32,29.44,4.16,3.2,18.56,4.48,4.48,0.32,113.9,2.88,0,0,51.19,23.04,13.44,9.28
22Month,3.28,4.92,0.55,154.16,0,0,6.56,0,6.01,21.32,18.04,156.89,51.39,2.19,3.28,47.56,3.83,34.99,76.53,614.44,20.23,0.55,20.23,3.28,23.51,8.2,6.01,14.21,4.37,1.09,0,63.41,2.73,0.55,0,8.2,3.28,0,6.56
