stage,Cardiomyocyte,Epithelial.cell,Immune.progenitor.cell,Mesenchymal.cell,Neural.progenitor.cell
24hpf,0,0,0,0,4.08640457285017
72hpf,1.06979114146608,0,0,2.13958228293216,0
21Day,1.33853308820331,1.33853308820331,1.33853308820331,0,0
