stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,16.35,32.69,0,355.52,0,4.09,0,8.17,0,0,0,0,0,0,0,28.6,89.9,93.99,220.67,0,0,0,0,192.06,1720.38,0,0,0,12.26,0,0,0,0,0,4.09,0,0,0
72hpf,47.07,33.16,0,147.63,18.19,33.16,0,3.21,0,1.07,0,0,0,14.98,0,78.09,426.85,9.63,177.59,0,7.49,6.42,3.21,3723.94,736.02,8.56,23.54,0,145.49,9.63,11.77,75.96,14.98,4.28,10.7,0,0,0
21Day,62.91,12.05,12.05,309.2,4.02,58.9,0,54.88,1.34,12.05,0,4.02,4.02,81.65,16.06,22.76,128.5,53.54,301.17,2.68,0,40.16,1.34,852.65,248.97,12.05,10.71,0,89.68,32.12,24.09,48.19,20.08,21.42,9.37,0,1.34,30.79
3Month,3.52,14.08,8.64,288.59,1.28,0,2.56,6.4,69.11,32.31,0.64,79.03,68.15,11.84,100.78,16.96,75.19,45.43,60.79,14.72,0.32,26.56,25.92,12.8,2.56,21.44,6.4,0,4.48,6.72,229.4,2.24,0,0,2.88,17.28,78.07,47.67
22Month,1.09,32.25,23.51,143.77,1.09,0,8.2,3.83,44.28,107.14,23.51,276.61,37.72,23.51,200.08,4.92,23.51,53.57,91.84,2.73,12.03,24.6,2.73,11.48,1.09,22.96,16.95,4.92,3.28,1.64,127.37,9.84,16.95,0,0,5.47,0,24.05
