stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell..Brain.,Hepatocyte,Keratinocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Retinal.pigment.epithelial.cell
24hpf,0,0,0,0,0,0,0,12.2592137185505,0,0
72hpf,1.06979114146608,0,0,0,1.06979114146608,0,1.06979114146608,2.13958228293216,0,1.06979114146608
21Day,6.69266544101654,0,1.33853308820331,0,0,1.33853308820331,1.33853308820331,0,1.33853308820331,0
3Month,0,0,0,0.959847898662586,0,0,0,0,0,0
22Month,0,1.09330930239487,0,3.82658255838203,0,1.09330930239487,0,0,0,0
