stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Erythrocyte,Granulocyte,Granulosa.cell,Hatching.gland,Hepatocyte,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mt.rich.cell,Neural.cell,Neural.progenitor.cell,Oligodendrocyte,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Retinal.cell,Retinal.cone.cell,Retinal.pigment.epithelial.cell,T.cell
24hpf,4.08640457285017,0,4.08640457285017,0,0,0,4.08640457285017,0,0,0,0,0,0,0,0,4.08640457285017,16.3456182914007,0,0,0,0,0,0,0,0,0
72hpf,1.06979114146608,0,5.34895570733039,1.06979114146608,1.06979114146608,0,0,0,0,0,0,22.4656139707876,0,5.34895570733039,1.06979114146608,159.398880078446,11.7677025561269,4.27916456586431,2.13958228293216,0,0,1.06979114146608,1.06979114146608,0,0,0
21Day,1.33853308820331,0,0,4.01559926460992,0,0,0,0,1.33853308820331,0,0,4.01559926460992,0,5.35413235281323,0,46.8486580871157,6.69266544101654,0,0,5.35413235281323,1.33853308820331,1.33853308820331,0,1.33853308820331,1.33853308820331,1.33853308820331
3Month,0,0.319949299554195,0.319949299554195,0,0,0,0,0.959847898662586,0,0,0.319949299554195,0,0.319949299554195,0,0,0,0,1.27979719821678,0,0,0.639898599108391,0,0,0,0,0
22Month,0,0,0.546654651197433,0,1.6399639535923,0.546654651197433,0,16.9462941871204,0,2.18661860478973,0,0,0.546654651197433,1.09330930239487,0,0,0,2.73327325598717,0,0,0.546654651197433,0.546654651197433,0,0,0,0
