stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,0,0,85.81,0,0,0,0,0,0,0,0,0,0,0,0,0,85.81,0,0,0,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,3.21,12.84,0,36.37,0,0,0,0,1.07,0,0,0,0,0,1.07,197.91,1.07,48.14,0,0,2.14,0,9.63,3.21,0,1.07,0,118.75,0,0,1.07,0,0,0,0,0,0
21Day,1.34,9.37,0,14.72,1.34,6.69,0,0,0,0,0,0,1.34,0,1.34,37.48,1.34,220.86,0,0,32.12,0,6.69,5.35,0,0,0,30.79,1.34,0,0,2.68,1.34,0,0,0,0
3Month,6.4,26.56,0.32,40.95,2.56,0,1.6,1.28,10.56,0.32,20.48,4.16,1.28,13.44,1.28,216.93,3.2,210.53,34.55,0,20.8,1.28,1.6,0.32,5.44,0.32,0,1.28,5.76,4.48,18.24,0,0,2.56,261.08,4.8,5.12
22Month,2.73,19.68,1.09,21.32,0,0,3.83,0.55,8.75,6.56,44.83,1.64,0.55,4.92,0,44.83,4.92,300.66,7.65,4.37,28.97,1.09,2.19,0,2.73,1.64,0.55,0,0,1.64,49.2,1.09,0,1.64,8.2,0,0
