stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,16.35,371.86,0,106.25,0,0,0,0,0,0,0,0,8.17,0,0,0,0,85.81,4.09,175.72,65.38,0,0,0,0,102.16,245.18,4.09,0,0,8.17,0,0,0,0,0,32.69,0,0,0
72hpf,7.49,24.61,0,48.14,56.7,3.21,0,0,0,0,0,0,0,0,0,0,0,70.61,140.14,20.33,21.4,0,22.47,0,12.84,635.46,36.37,11.77,11.77,0,24.61,2.14,2.14,8.56,5.35,0,48.14,0,0,0
21Day,14.72,8.03,0,200.78,70.94,21.42,0,5.35,0,1.34,0,0,0,12.05,4.02,33.46,14.72,9.37,178.02,112.44,58.9,0,0,25.43,2.68,599.66,26.77,5.35,14.72,0,24.09,34.8,1.34,10.71,21.42,44.17,14.72,0,0,48.19
3Month,0.96,23.36,5.76,633.82,34.55,0,4.8,0.32,0.96,453.69,23.68,8.64,0,637.34,68.79,3.84,210.53,75.51,511.92,155.5,65.91,31.99,1.28,361.54,29.12,88.63,2.88,48.95,63.03,0,6.08,21.76,49.91,13.76,3.52,1.28,5.12,14.08,20.48,29.12
22Month,0.55,54.12,8.75,340.57,9.84,0,6.01,0.55,0,185.32,20.77,9.29,0,1419.66,12.57,8.2,257.47,21.32,122.45,119.17,89.1,7.11,21.87,220.3,4.92,51.39,1.64,82,28.97,1.64,3.83,4.37,31.16,38.27,24.05,1.09,1.09,4.37,0,28.97
