stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,8.17,16.35,0,20.43,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09,28.6,36.78,0,0,0,0,44.95,257.44,0,0,4.09,0,0,0,0,0,0,0,0,0
72hpf,19.26,9.63,0,24.61,10.7,16.05,0,0,0,0,2.14,0,0,0,2.14,0,16.05,52.42,11.77,49.21,0,3.21,0,1.07,469.64,143.35,2.14,4.28,47.07,2.14,1.07,24.61,3.21,1.07,4.28,0,0,0
21Day,28.11,1.34,1.34,88.34,9.37,29.45,0,13.39,0,0,6.69,0,0,1.34,45.51,4.02,8.03,37.48,21.42,85.67,0,0,6.69,1.34,117.79,50.86,0,2.68,28.11,12.05,4.02,9.37,5.35,8.03,5.35,0,1.34,20.08
3Month,0.32,7.36,0.96,60.79,0.64,0,2.56,1.6,0.32,11.52,26.56,0,32.95,39.35,4.8,24,3.52,16,27.84,18.24,3.84,0.64,17.28,5.12,3.52,0.64,5.76,2.56,1.92,1.92,51.83,0.64,0,0,0.32,5.44,20.8,31.04
22Month,0.55,10.39,3.28,29.52,0,0,2.73,0,0,12.03,71.61,26.24,123,23.51,10.39,24.6,1.64,3.83,40.45,25.69,0.55,1.09,9.84,0,2.73,0.55,8.2,4.37,0.55,0,19.68,2.73,1.64,0,0,1.64,0,10.39
