stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,24.52,4.09,0,28.6,0,0,0,0,0,0,0,8.17,0,0,0,0,28.6,12.26,16.35,53.12,0,0,0,0,44.95,474.02,0,0,0,4.09,0,0,0,0,0,0,0,0,0,0
72hpf,46,9.63,0,34.23,8.56,12.84,0,2.14,0,1.07,0,0,1.07,0,4.28,0,86.65,57.77,7.49,60.98,0,22.47,1.07,11.77,226.8,218.24,3.21,3.21,0,59.91,3.21,0,1.07,29.95,5.35,1.07,2.14,0,0,0
21Day,41.49,5.35,9.37,121.81,1.34,30.79,0,30.79,1.34,1.34,0,0,21.42,0,20.08,70.94,18.74,24.09,14.72,133.85,1.34,0,12.05,8.03,74.96,97.71,2.68,4.02,0,58.9,24.09,0,0,17.4,1.34,8.03,4.02,0,0,12.05
3Month,1.6,7.04,22.08,137.9,1.28,0,4.16,6.72,27.2,32.31,0,0,211.17,12.16,14.72,486,38.07,28.8,64.95,31.04,4.48,0.32,10.24,69.11,3.52,3.2,10.88,4.16,0,0.32,7.04,0.32,148.46,0.64,0,0,1.6,12.16,55.67,39.35
22Month,2.19,9.84,24.05,54.67,1.09,0,2.19,4.92,26.79,74.89,16.4,0,618.27,11.48,26.79,435.68,7.11,7.11,93.48,38.27,1.64,10.93,7.65,1.09,3.28,0.55,13.12,3.83,6.56,1.64,0.55,0,42.64,3.83,1.09,0,1.09,1.09,0.55,10.93
