stage,Epithelial.cell,Epithelial.cell..Brain.,Erythroid.progenitor.cell,Keratinocyte,Mesenchymal.cell,Neural.cell
24hpf,0,0,0,0,4.08640457285017,0
72hpf,1.06979114146608,0,0,0,0,3.20937342439823
21Day,1.33853308820331,1.33853308820331,1.33853308820331,1.33853308820331,1.33853308820331,2.67706617640661
