stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,4.09,0,8.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.52,0,0,0,0,4.09,77.64,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,17.12,5.35,0,8.56,0,5.35,0,0,0,1.07,0,0,0,0,0,12.84,11.77,0,81.3,0,1.07,4.28,1.07,287.77,234.28,1.07,0,78.09,0,0,46,2.14,1.07,4.28,0,0,0
21Day,13.39,6.69,0,41.49,0,5.35,0,0,0,0,0,1.34,1.34,5.35,2.68,0,5.35,4.02,125.82,0,0,28.11,0,100.39,69.6,2.68,1.34,53.54,4.02,1.34,8.03,5.35,6.69,2.68,0,1.34,1.34
3Month,0.96,5.12,0.96,18.88,0.32,0,0.64,0.64,0.96,3.84,0,39.35,4.16,0.32,4.48,3.84,4.8,4.8,33.27,18.88,0,3.52,5.76,2.56,0.64,1.28,3.84,0.32,1.92,5.44,0.32,0.32,0,1.6,16.96,1.28,3.84
22Month,0.55,9.29,0,21.32,0,0,0,0,1.64,4.37,19.68,85.82,2.73,3.28,3.83,0,3.83,7.11,33.89,0.55,0,1.64,1.09,3.83,0.55,0.55,9.84,1.09,0,2.73,4.37,0.55,0,0,3.28,0,0.55
