stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,110.33,8.17,0,20.43,0,0,0,0,0,0,0,0,0,0,0,0,24.52,12.26,0,0,0,12.26,57.21,77.64,0,0,0,0,0,0,0,0,4.09,0,0,0
72hpf,8.56,3.21,0,12.84,0,0,0,0,0,0,0,0,0,0,3.21,38.51,8.56,9.63,0,0,0,1.07,19.26,7.49,0,0,0,3.21,0,1.07,1.07,0,0,0,0,0
21Day,25.43,2.68,0,70.94,5.35,0,4.02,0,0,0,0,0,6.69,1.34,1.34,33.46,46.85,16.06,0,0,1.34,0,14.72,13.39,0,0,0,5.35,1.34,0,2.68,0,1.34,0,0,1.34
3Month,1.28,17.28,1.28,51.83,0,1.28,0,3.52,14.72,0,19.2,3.84,0,5.12,2.56,111.34,45.11,21.76,6.4,0,0.96,1.6,6.72,0.64,1.92,2.56,0,0.96,2.56,71.99,6.4,0,4.16,2.88,5.12,2.88
22Month,0.55,13.67,1.09,16.4,0,0,0.55,0.55,10.39,24.6,35.53,2.19,0,1.09,0,25.69,28.97,13.12,0.55,0.55,0,0,6.01,0,0,2.19,1.09,1.09,0,6.56,4.92,0.55,0,0.55,0,0.55
