stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Erythrocyte,Granulocyte,Granulosa.cell,Hepatocyte,Intestinal.bulb.cell,Keratinocyte,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Smooth.muscle.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,0,16.3456182914007,0,4.08640457285017,0,0,0,0,0,0,0
72hpf,1.06979114146608,0,0,1.06979114146608,0,0,0,0,13.907284839059,25.6749873951859,2.13958228293216,0,1.06979114146608,0,0,0,0,0
21Day,0,0,0,0,0,0,0,0,0,17.400930146643,1.33853308820331,0,0,1.33853308820331,0,0,0,0
3Month,0,0.319949299554195,2.23964509687937,0,0.319949299554195,0,0.639898599108391,0.639898599108391,0,0,0,0.319949299554195,0,0,0.319949299554195,0.639898599108391,0.319949299554195,0.639898599108391
22Month,0,0,0,0,0,1.09330930239487,3.2799279071846,0.546654651197433,0,0,0,0,0,0,0,0,0,0
