stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1520.14,245.18,0,1761.24,93.99,32.69,0,8.17,0,0,0,81.73,0,0,0,0,232.93,273.79,2615.3,2856.4,0,12.26,0,20.43,3730.89,24878.03,40.86,0,0,204.32,0,0,0,0,0,277.88,0,0,0
72hpf,325.22,59.91,0,224.66,96.28,102.7,0,6.42,0,0,0,1.07,0,0,3.21,1.07,66.33,504.94,243.91,668.62,0,8.56,13.91,8.56,6097.81,6318.19,11.77,127.31,0,824.81,8.56,10.7,456.8,19.26,20.33,146.56,0,0,0
21Day,68.27,9.37,2.68,104.41,20.08,36.14,0,2.68,0,0,0,0,9.37,1.34,20.08,10.71,6.69,44.17,135.19,184.72,0,0,30.79,0,738.87,835.24,4.02,42.83,0,52.2,74.96,38.82,22.76,1.34,8.03,21.42,4.02,1.34,2.68
3Month,0.64,39.67,0.96,47.67,2.88,0,1.28,1.6,5.12,4.16,0,0,34.87,6.4,0.64,7.04,6.4,15.36,70.71,57.91,3.2,0.64,3.2,3.52,5.76,7.36,5.12,19.84,0,23.04,9.28,243.16,2.24,0.64,0.32,0.32,155.18,54.07,4.16
22Month,2.19,12.57,1.09,21.32,1.64,0,0,0,4.92,2.73,1.09,0,30.07,1.09,1.09,8.75,1.09,7.11,36.08,26.79,1.64,1.64,4.92,0,6.56,4.37,10.93,13.12,1.64,7.65,0,152.52,3.83,0,0,2.73,31.16,0.55,2.19
