stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,12.26,12.26,0,114.42,0,0,0,0,0,0,0,0,8.17,0,0,0,0,8.17,20.43,122.59,130.76,0,4.09,0,0,73.56,1642.73,0,0,28.6,0,0,0,0,0,0,0,0,0,0
72hpf,14.98,8.56,0,40.65,10.7,28.88,0,1.07,0,0,1.07,0,0,0,0,8.56,0,11.77,70.61,5.35,114.47,0,5.35,1.07,2.14,891.14,430.06,2.14,5.35,130.51,7.49,0,1.07,57.77,6.42,2.14,8.56,0,0,0
21Day,22.76,6.69,2.68,97.71,10.71,49.53,0,53.54,0,0,8.03,0,0,4.02,4.02,50.86,0,21.42,18.74,25.43,112.44,0,0,12.05,0,250.31,163.3,1.34,0,44.17,18.74,0,2.68,17.4,4.02,4.02,6.69,0,0,17.4
3Month,1.6,20.16,4.48,147.5,1.92,0,5.12,7.36,0.96,16.64,37.11,0.96,0,107.18,45.11,25.28,47.67,16.32,38.39,84.47,56.63,10.24,0.32,9.28,12.16,10.24,2.24,9.6,5.12,3.2,6.08,0.32,179.17,1.6,0,0,0.96,14.08,60.15,76.79
22Month,1.09,31.16,4.92,77.62,1.64,0,7.11,9.29,0,5.47,97.85,39.91,0,349.31,42.09,57.95,53.57,6.01,7.11,108.78,67.24,1.09,10.39,10.93,0.55,10.39,3.83,9.84,17.49,3.28,0,0,36.08,6.56,6.56,0,0,2.73,0,36.63
