stage,Cardiomyocyte,Epithelial.cell,Hepatocyte,Ionocyte,Keratinocyte,Mesenchymal.cell,Neural.progenitor.cell
24hpf,0,0,0,0,4.08640457285017,4.08640457285017,0
21Day,1.33853308820331,1.33853308820331,0,1.33853308820331,1.33853308820331,4.01559926460992,1.33853308820331
22Month,0,0,1.09330930239487,0,0,0.546654651197433,0
