stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,20.43,24.52,0,57.21,4.09,4.09,0,0,0,4.09,0,4.09,0,0,0,0,12.26,36.78,98.07,269.7,0,0,0,0,73.56,2488.62,0,0,0,20.43,0,0,0,0,0,20.43,0,0,0
72hpf,12.84,14.98,0,39.58,1.07,23.54,0,5.35,0,1.07,0,0,0,0,9.63,0,41.72,28.88,2.14,103.77,0,18.19,0,0,191.49,491.03,0,0,0,50.28,5.35,2.14,24.61,1.07,0,4.28,0,0,0
21Day,28.11,0,5.35,92.36,0,172.67,0,112.44,0,2.68,0,0,4.02,1.34,56.22,4.02,8.03,36.14,6.69,72.28,0,0,9.37,0,57.56,247.63,4.02,2.68,0,34.8,21.42,5.35,17.4,6.69,6.69,0,0,0,14.72
3Month,0.96,2.88,4.8,148.46,0,0,4.48,8.96,105.26,46.07,0,0,52.47,24.32,15.68,108.46,4.48,18.88,27.2,16.96,4.16,0.64,6.72,4.16,2.88,8,6.4,6.72,0,4.16,15.36,549.99,3.2,0,0,0.64,4.48,266.52,40.31
22Month,0,2.73,8.2,34.99,1.09,0,4.92,7.11,30.07,98.4,6.01,0,71.07,25.15,70.52,164.54,1.09,0.55,83.64,7.65,0,3.28,7.65,0,1.09,2.73,3.28,3.28,28.43,0.55,1.09,173.29,7.11,1.09,0,0,0.55,1.09,7.65
