stage,Epithelial.cell,Erythrocyte,Hepatocyte,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.cell,Pancreatic.cell,Radial.glia
24hpf,0,0,0,0,0,4.08640457285017,0,0,0,0
72hpf,0,0,0,0,0,0,0,3.20937342439823,0,0
21Day,0,1.33853308820331,0,0,0,0,0,5.35413235281323,0,0
3Month,0.639898599108391,0,0,0,0.639898599108391,0,0,0,0.639898599108391,0.319949299554195
22Month,0,0,2.73327325598717,1.09330930239487,0,0,0.546654651197433,0,0,0
