stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,8.17,0,20.43,0,4.09,0,0,0,0,0,4.09,0,0,0,0,0,8.17,44.95,44.95,0,0,0,0,4.09,167.54,0,0,0,12.26,0,0,0,0,4.09,0,0,0
72hpf,1.07,3.21,0,6.42,1.07,4.28,0,0,0,0,0,0,0,0,0,0,2.14,18.19,1.07,11.77,0,2.14,2.14,0,12.84,5.35,1.07,0,0,7.49,0,0,1.07,0,1.07,0,0,0
21Day,2.68,1.34,0,25.43,2.68,10.71,0,4.02,1.34,1.34,0,0,0,0,4.02,4.02,0,17.4,2.68,28.11,0,0,5.35,0,5.35,12.05,0,1.34,0,10.71,2.68,0,2.68,1.34,1.34,0,0,2.68
3Month,0,1.28,1.6,28.8,0,0,1.6,0.32,2.88,10.56,0,0,5.12,7.04,2.24,15.68,1.28,14.08,8.32,4.8,1.28,0,1.6,0.32,0.32,0,0.96,0,0,0,0.32,0.32,0,0,0,1.92,0.96,3.84
22Month,0,1.09,2.19,4.37,0,0,0,0.55,2.73,14.21,1.09,0,27.88,2.73,1.09,9.84,0.55,2.73,9.84,5.47,1.09,1.09,0.55,0,0,0,0,0,0.55,0,0,0,0,0,0,0,0,1.64
