stage,Cardiomyocyte,Enterocyte,Epithelial.cell,Erythrocyte..Liver.,Goblet.cell,Granulocyte,Hepatocyte,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Mesenchymal.cell,Mt.rich.cell,Muscle.cell,Nephron.cell,Neural.cell,Primordial.germ.cell,Smooth.muscle.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,0,0,4.08640457285017,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,2.13958228293216,0,0,0,0,0,0,0,0,0
21Day,0,0,2.67706617640661,0,0,0,0,0,0,0,0,0,0,0,1.33853308820331,0,0,0,0
3Month,0,0.319949299554195,6.39898599108391,0,0.319949299554195,0.319949299554195,0.639898599108391,3.19949299554195,0.639898599108391,2.87954369598776,0.319949299554195,0.319949299554195,0.319949299554195,0.319949299554195,0,0.319949299554195,0.959847898662586,0.319949299554195,0.319949299554195
22Month,0.546654651197433,0,0.546654651197433,0.546654651197433,0,0,6.5598558143692,0,0.546654651197433,0,2.18661860478973,0.546654651197433,0.546654651197433,0,0,0.546654651197433,0,0,0.546654651197433
