stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,0,0,12.26,0,0,0,0,0,0,0,0,0,0,0,0,4.09,12.26,28.6,0,0,0,0,16.35,241.1,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,5.35,3.21,0,9.63,2.14,1.07,0,0,0,0,0,0,0,1.07,0,4.28,17.12,3.21,11.77,0,0,1.07,1.07,142.28,81.3,1.07,0,25.67,0,0,12.84,1.07,1.07,1.07,0,0,0
21Day,18.74,4.02,0,48.19,2.68,13.39,0,5.35,0,0,0,0,1.34,14.72,2.68,4.02,12.05,2.68,32.12,0,0,4.02,0,74.96,37.48,1.34,4.02,20.08,8.03,4.02,9.37,2.68,5.35,0,0,0,2.68
3Month,0,1.6,0.96,17.92,0,0,0.64,0.64,3.52,2.88,0,19.52,2.88,0.64,9.6,0.64,2.88,2.88,6.4,0.96,0,1.92,0.32,1.6,0.32,1.6,0.64,0.64,0.96,23.04,0,0,0,0.32,1.92,1.92,1.6
22Month,0,2.19,1.09,5.47,0,0,0,0.55,0.55,1.09,1.64,34.99,0,1.64,12.03,0,1.09,1.64,6.01,0,0.55,2.73,0,1.09,0,0,0,0.55,0,4.92,0.55,0,0,0,0.55,0,0
