stage,Cardiomyocyte,Epithelial.cell,Hepatocyte,Intestinal.bulb.cell,Keratinocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Osteoblast
24hpf,4.08640457285017,8.17280914570035,0,0,8.17280914570035,0,0,12.2592137185505,0
72hpf,0,0,0,0,1.06979114146608,1.06979114146608,1.06979114146608,0,0
21Day,1.33853308820331,0,0,1.33853308820331,0,0,1.33853308820331,0,1.33853308820331
3Month,0,0,0.959847898662586,0,0,0,0,0,0
22Month,0,0,1.09330930239487,0,0,0,0,0,0
