stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
72hpf,0,0,0,0,0,1.07,0,0,0,0,0,0,2.14,0,1.07,0,174.38,1.07,1.07,0,0,86.65,0,13.91,9.63,6.42,0,0,0,3.21,2.14,0,0,0,0,0,0,0,0,0
21Day,10.71,0,57.56,56.22,1.34,34.8,0,1.34,0,2.68,2.68,0,220.86,0,2.68,143.22,38.82,29.45,13.39,49.53,0,1.34,6.69,6.69,37.48,26.77,2.68,0,0,20.08,108.42,0,0,6.69,0,4.02,2.68,0,0,6.69
3Month,6.4,20.48,157.74,216.93,1.6,0,37.75,2.88,0.96,141.74,64.63,1.28,11991.06,86.71,5.44,4123.51,32.63,73.91,54.39,80.63,21.44,17.28,38.07,284.43,12.48,2.56,14.4,16,0,3.84,212.45,0.32,47.67,4.48,0,0,1.28,31.04,23.68,66.23
22Month,4.37,30.61,211.01,117.53,1.64,0,30.61,1.64,0.55,442.79,67.24,32.8,23757.06,30.07,10.39,4282.49,10.39,14.76,36.08,71.61,4.37,365.71,25.15,44.83,6.01,2.19,9.84,26.24,36.63,2.19,26.24,0,7.11,9.29,22.41,0,0.55,2.19,0,20.77
