stage,Endothelial.cell,Epithelial.cell,Erythroid.progenitor.cell,Goblet.cell,Granulocyte,Hepatocyte,Ionocyte,Keratinocyte,Mesenchymal.cell,Mt.rich.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Osteoblast,Pancreatic.cell
24hpf,0,0,0,0,0,0,0,4.08640457285017,0,0,0,4.08640457285017,0,0,0
72hpf,0,0,0,0,0,0,1.06979114146608,1.06979114146608,0,1.06979114146608,2.13958228293216,0,0,2.13958228293216,0
21Day,0,0,1.33853308820331,0,0,0,0,0,1.33853308820331,0,0,0,0,1.33853308820331,2.67706617640661
3Month,0.319949299554195,0.639898599108391,0,0.319949299554195,0.319949299554195,0.319949299554195,0,0,0,0,0,0,0,0,0.319949299554195
22Month,0,0,0,0,0,2.73327325598717,0,0,0.546654651197433,0,0,0,0.546654651197433,0,0
