stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,257.44,637.48,0,1413.9,8.17,12.26,0,4.09,0,0,0,0,69.47,4.09,0,0,0,73.56,28.6,514.89,2427.32,0,0,0,0,629.31,5492.13,4.09,0,441.33,4.09,0,0,0,0,12.26,0,0,0
72hpf,126.24,372.29,0,192.56,39.58,29.95,0,1.07,0,0,1.07,0,0,0,0,2.14,1.07,31.02,467.5,41.72,1511.61,0,7.49,43.86,16.05,678.25,802.34,3.21,12.84,1699.9,1.07,1.07,179.72,2.14,0,47.07,0,0,0
21Day,111.1,124.48,2.68,257,4.02,34.8,0,8.03,0,1.34,0,0,0,5.35,2.68,6.69,8.03,25.43,175.35,69.6,1148.46,0,0,167.32,4.02,191.41,220.86,6.69,13.39,642.5,54.88,1.34,36.14,6.69,12.05,12.05,0,0,8.03
3Month,2.88,153.58,2.88,327.31,2.56,0,3.52,3.2,3.2,22.08,22.08,1.28,0,50.55,18.24,1.28,16.64,28.16,303.31,98.86,642.14,85.43,0,47.03,47.99,11.84,4.8,37.43,5.76,32.95,9.92,334.35,2.56,0.32,0,9.28,82.55,210.53,8
22Month,2.19,201.72,2.19,240.53,2.73,0,3.28,1.64,1.09,19.68,18.59,179.85,0,130.1,4.92,1.09,15.85,9.84,95.66,266.22,490.35,10.39,0,35.53,4.37,4.37,7.11,25.15,3.83,27.33,1.64,50.29,3.28,2.73,0,0.55,17.49,1.09,4.37
