stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,326.91,0,0,89.9,0,0,0,0,0,0,0,8.17,0,0,0,0,24.52,73.56,0,57.21,0,0,0,0,57.21,653.82,4.09,0,0,8.17,0,0,0,0,0,4.09,0,0,0
72hpf,216.1,36.37,0,130.51,24.61,77.02,0,1.07,0,3.21,0,0,1.07,0,3.21,0,21.4,1019.51,24.61,136.93,0,6.42,1.07,0,7745.29,1148.96,29.95,20.33,0,409.73,2.14,1.07,174.38,24.61,20.33,12.84,0,0,0
21Day,255.66,18.74,2.68,667.93,12.05,62.91,0,16.06,1.34,6.69,1.34,0,9.37,4.02,14.72,9.37,17.4,629.11,25.43,257,0,0,80.31,0,2033.23,341.33,22.76,16.06,0,93.7,81.65,12.05,62.91,14.72,54.88,10.71,12.05,0,10.71
3Month,2.56,39.67,1.6,250.2,2.88,0,0.64,0.32,4.16,11.2,3.84,0,291.15,5.76,1.28,16.96,7.04,33.27,10.24,124.46,39.03,0.96,14.72,2.56,42.55,8,59.19,8.96,0,77.43,6.72,39.67,2.88,0.32,0,2.88,219.81,86.07,10.88
22Month,1.64,63.96,0.55,130.1,1.09,0,1.64,1.64,3.83,8.2,62.32,0,374.46,2.19,3.28,13.67,7.65,12.03,7.65,53.03,4.92,13.12,10.39,0.55,50.29,8.2,68.88,26.79,1.09,61.77,0.55,31.16,9.29,13.67,0,2.19,55.76,0,4.37
