stage,Epithelial.cell,Erythrocyte..Liver.,Erythroid.progenitor.cell,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Primordial.germ.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,4.08640457285017,0
72hpf,5.34895570733039,0,0,0,0,0,0,0,0,1.06979114146608,1.06979114146608,0,0
21Day,5.35413235281323,0,1.33853308820331,0,0,1.33853308820331,0,2.67706617640661,0,1.33853308820331,1.33853308820331,1.33853308820331,0
3Month,4.47929019375874,0.639898599108391,0,0.959847898662586,0.639898599108391,0,0.319949299554195,0,0.319949299554195,0,0,0,0.319949299554195
