stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.6,0,0,0,8.17,0,0,0,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,1.07,0,0,12.84,0,0,0,0,0,0,0,2.14,36.37,0,0,48.14,2.14,12.84,5.35,10.7,0,892.21,0,0,49.21,63.12,0,0,0,20.33,0,0,0,2.14,1.07,0,1.07,0,0,0
21Day,64.25,2.68,22.76,131.18,4.02,115.11,0,17.4,0,2.68,4.02,1.34,1968.98,4.02,38.82,26.77,14.72,113.78,33.46,187.39,0,22.76,26.77,2.68,223.54,91.02,2.68,2.68,0,62.91,156.61,0,5.35,20.08,14.72,32.12,5.35,1.34,0,22.76
3Month,32.95,147.18,434.17,1354.67,7.04,0,333.07,18.24,5.76,256.28,406.66,10.88,155988.4,527.6,37.75,1608.07,313.87,466.17,345.87,572.71,109.1,132.78,291.79,204.13,90.87,16.96,85.43,161.57,0,28.8,1779.24,6.08,291.79,57.59,4.16,0.32,4.16,297.55,232.92,376.26
22Month,61.23,225.77,178.76,507.84,3.28,0,384.3,14.76,2.73,98.94,424.75,136.12,209536.01,168.92,57.4,690.97,55.21,79.81,321.98,535.17,25.15,2122.11,171.1,11.48,37.17,6.56,56.31,183.13,156.34,14.76,210.46,0,115.89,64.51,84.18,0.55,1.64,20.77,0.55,171.1
