stage,Epithelial.cell,Hepatocyte,Immune.cell,Immune.progenitor.cell,Ionocyte,Neural.cell,Neural.progenitor.cell,Osteoblast,Primordial.germ.cell,Spermatocyte
24hpf,4.08640457285017,0,0,0,0,0,0,0,0,0
72hpf,1.06979114146608,0,0,0,1.06979114146608,1.06979114146608,3.20937342439823,1.06979114146608,0,0
21Day,1.33853308820331,0,0,1.33853308820331,0,1.33853308820331,0,0,0,0
3Month,0,0,0.319949299554195,0,0,0,0,0,0.319949299554195,0.319949299554195
22Month,0,1.6399639535923,0,0,0,0,0,0,0,0
