stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,0,0,4.09,0,0,0,0,0,0,0,4.09,0,0,0,0,4.09,93.99,4.09,0,0,0,0,147.11,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,55.63,5.35,0,18.19,5.35,29.95,0,4.28,0,1.07,0,1.07,0,23.54,0,11.77,67.4,97.35,51.35,0,1.07,4.28,311.31,157.26,1.07,3.21,0,16732.6,2.14,1.07,22.47,0,1.07,4.28,0,0,0
21Day,10.71,1.34,2.68,73.62,0,13.39,0,24.09,1.34,9.37,0,16.06,14.72,313.22,4.02,1.34,30.79,393.53,61.57,0,0,6.69,50.86,28.11,0,2.68,0,4798.64,49.53,1.34,4.02,1.34,2.68,1.34,0,0,169.99
3Month,0,1.6,1.6,48.63,0,0,2.24,1.92,6.4,6.72,0,22.4,13.76,13.76,30.08,1.28,6.72,419.13,10.56,1.6,0.64,5.76,0.64,0.32,1.6,0.64,0,307.47,3.52,5.44,0,0,0,0,1.92,5.44,247.96
22Month,0.55,2.73,3.28,54.67,0.55,0,2.73,3.28,15.85,41,8.2,373.91,47.01,56.85,133.38,0,4.92,430.76,12.03,0,9.84,14.76,0.55,0,8.2,2.73,0.55,26.79,2.73,10.93,0.55,1.64,0,0,0,0,271.69
