stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,4.09,0,8.17,0,0,0,0,0,0,0,0,0,0,0,4.09,0,0,12.26,0,0,0,0,49.04,77.64,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,17.12,2.14,0,18.19,167.96,27.81,0,0,0,0,0,0,0,0,0,10.7,53.49,5.35,31.02,0,0,2.14,0,3655.48,115.54,3.21,12.84,0,46,2.14,0,29.95,177.59,108.05,6.42,0,0,0
21Day,25.43,2.68,0,64.25,172.67,24.09,0,4.02,0,4.02,0,2.68,0,6.69,8.03,12.05,28.11,13.39,46.85,0,5.35,20.08,0,1240.82,22.76,4.02,16.06,0,13.39,44.17,0,9.37,53.54,68.27,1.34,0,0,8.03
3Month,0,31.67,33.27,111.98,125.74,0,0.96,0.64,5.44,4.16,0,26.88,6.4,0,26.88,7.04,22.72,8.64,5.12,1.92,0.64,12.16,2.24,284.11,0,31.04,1.6,0,1.28,6.72,31.04,0.96,0.96,0.32,0.32,2.88,39.35,28.16
22Month,1.09,14.21,15.85,208.82,49.75,0,3.83,0.55,7.65,10.39,0.55,62.32,1.64,1.64,13.67,12.57,15.31,13.67,11.48,0,1.64,18.59,0,188.6,0.55,67.79,5.47,3.83,0,0.55,39.36,6.01,0.55,0,0,1.09,0,34.44
