stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,8.17,0,0,24.52,0,0,0,0,0,0,0,8.17,0,0,0,0,0,12.26,20.43,28.6,0,0,0,0,0,143.02,0,0,8.17,0,0,0,0,0,0,0,0
72hpf,1.07,1.07,0,1.07,1.07,0,0,0,0,0,0,0,0,0,0,0,4.28,5.35,2.14,2.14,0,0,0,0,12.84,4.28,0,0,2.14,0,0,1.07,0,0,0,0,0
21Day,8.03,1.34,0,68.27,1.34,1.34,0,1.34,0,0,0,0,0,0,4.02,0,0,30.79,1.34,16.06,0,0,1.34,0,4.02,5.35,0,0,5.35,2.68,9.37,0,0,0,0,0,0
3Month,0.32,3.84,0.32,21.12,0.32,0,0,0,0.96,11.2,0,0,20.48,5.12,1.28,2.88,1.6,5.12,4.48,4.8,1.92,0.32,0.32,0.96,1.28,0.64,0.64,1.92,0,3.2,338.83,0,0,0.32,2.88,7.36,1.6
22Month,0.55,18.59,0,18.04,0,0,1.09,0,2.73,130.1,17.49,0,154.16,7.11,1.64,7.11,0.55,2.19,31.71,15.31,1.09,2.73,0.55,0,0,0,2.19,2.19,0.55,1.64,121.36,3.83,0.55,0,0,0,0.55
