stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09,0,0,0,0,0,0,0,0,8.17,0,0,0,0,0,0,0,0,4.09,0,0,0
72hpf,1.07,0,0,1.07,1.07,0,0,0,0,1.07,0,0,0,0,0,1.07,6.42,0,3.21,0,0,0,0,16.05,3.21,0,1.07,0,0,0,0,2.14,0,0,0,0,0
21Day,0,1.34,0,32.12,1.34,5.35,0,0,0,2.68,0,2.68,1.34,5.35,0,0,8.03,1.34,10.71,0,0,2.68,0,12.05,2.68,0,0,0,1.34,0,0,0,1.34,0,0,0,0
3Month,0,1.28,1.6,31.36,0.32,0,0,0.32,4.48,19.84,0,23.36,29.76,0.64,22.4,0.96,7.36,5.44,6.72,1.92,0.64,2.88,4.16,0.64,0.32,4.48,0.32,0,0.64,1.6,3.84,0,0,0,2.88,1.6,5.44
22Month,0,3.28,3.83,23.51,0,0,0.55,0,3.83,21.87,2.19,53.03,13.12,0,40.45,0,0.55,6.56,6.56,0,0.55,0.55,0,2.19,0,5.47,0,0.55,0,0,1.09,4.37,0.55,0.55,1.09,0,2.19
