stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Epithelial.cell..Brain.,Erythrocyte,Erythroid.progenitor.cell,Granulocyte,Hepatocyte,Immune.cell,Immune.progenitor.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Primordial.germ.cell,Radial.glia,T.cell
24hpf,4.08640457285017,4.08640457285017,24.518427437101,4.08640457285017,0,0,0,0,0,0,4.08640457285017,8.17280914570035,4.08640457285017,16.3456182914007,0,4.08640457285017,245.18427437101,4.08640457285017,0,0,0
72hpf,0,1.06979114146608,0,1.06979114146608,2.13958228293216,1.06979114146608,0,0,0,0,0,0,0,6.41874684879647,1.06979114146608,16.0468671219912,11.7677025561269,2.13958228293216,0,0,0
21Day,0,0,1.33853308820331,0,6.69266544101654,2.67706617640661,0,0,0,2.67706617640661,0,1.33853308820331,0,2.67706617640661,0,1.33853308820331,4.01559926460992,1.33853308820331,0,1.33853308820331,0
3Month,0,0,0.639898599108391,0,0,0,0,1.59974649777098,0.319949299554195,0,0,0,0,0,0,0,0.319949299554195,0,0.639898599108391,0,0.319949299554195
22Month,0,0,0,0,0,0,0.546654651197433,0.546654651197433,0,0,0,0,0.546654651197433,0,0.546654651197433,0,0,0,0,0,0
