stage,Epithelial.cell,Granulosa.cell,Hepatocyte,Keratinocyte,Neural.cell
72hpf,0,0,0,0,1.06979114146608
21Day,1.33853308820331,0,0,6.69266544101654,0
22Month,0.546654651197433,0.546654651197433,2.18661860478973,0,0
