stage,Cardiomyocyte,Endothelial.cell,Enterocyte,Epithelial.cell,Erythrocyte..Liver.,Erythroid.progenitor.cell,Goblet.cell,Granulocyte,Granulosa.cell,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Mt.rich.cell,Muscle.cell,Neural.cell,Neurosecretory.cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Smooth.muscle.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,4.08640457285017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,1.06979114146608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21Day,0,22.7550624994562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33853308820331,0,0,0,0,0,0,0,0,0,0,0
3Month,0,44.7929019375874,0.319949299554195,3.19949299554195,0,0.319949299554195,1.27979719821678,2.23964509687937,0,7.99873248885489,0.959847898662586,0,1.91969579732517,1.27979719821678,1.27979719821678,2.55959439643356,0.319949299554195,0,0.639898599108391,0.319949299554195,0,0,0,0,0.959847898662586,2.23964509687937,0,0.639898599108391,0.319949299554195,1.59974649777098
22Month,0.546654651197433,186.955890709522,0.546654651197433,3.82658255838203,1.09330930239487,1.09330930239487,0,8.74647441915893,3.2799279071846,39.9057895374126,1.6399639535923,1.09330930239487,3.82658255838203,1.6399639535923,3.82658255838203,4.9198918607769,0.546654651197433,1.09330930239487,1.09330930239487,0,0.546654651197433,0.546654651197433,2.18661860478973,0.546654651197433,1.09330930239487,0,0.546654651197433,0,0,1.6399639535923
