stage,Cardiomyocyte,Endothelial.cell,Enterocyte,Epithelial.cell,Epithelial.cell..Brain.,Erythrocyte..Liver.,Erythroid.progenitor.cell,Fibroblast,Goblet.cell,Granulocyte,Granulosa.cell,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Mt.rich.cell,Muscle.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic.cell,Pancreatic.macrophage,Primordial.germ.cell,Radial.glia,Retinal.cell,Smooth.muscle.cell,Spermatocyte,T.cell
24hpf,0,0,0,8.17280914570035,0,0,0,0,0,0,0,0,0,0,0,4.08640457285017,0,0,0,0,0,0,0,0,16.3456182914007,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,1.06979114146608,1.06979114146608,0,0,0,0,0,0,0,0,0,0,0,3.20937342439823,1.06979114146608,0,0,0,0,0,2.13958228293216,1.06979114146608,0,0,0,2.13958228293216,0,0,0,0,0,0,0,0
21Day,0,0,0,0,1.33853308820331,0,0,0,0,0,0,0,0,0,0,1.33853308820331,1.33853308820331,1.33853308820331,0,0,0,0,0,1.33853308820331,0,1.33853308820331,0,0,0,0,0,0,0,0,0,0,0
3Month,0.959847898662586,1.59974649777098,0.319949299554195,34.8744736514073,0.959847898662586,0.319949299554195,0.959847898662586,0.639898599108391,1.59974649777098,3.83939159465034,0,23.6762481670105,3.19949299554195,1.91969579732517,5.43913809242132,7.35883388974649,2.23964509687937,4.79923949331293,2.55959439643356,0.319949299554195,0.319949299554195,2.55959439643356,2.55959439643356,9.59847898662586,0,1.27979719821678,0,0,0.959847898662586,2.23964509687937,0.319949299554195,10.8782761848426,0.319949299554195,0.319949299554195,1.59974649777098,766.918471031407,10.5583268852884
22Month,0,0,0,8.74647441915893,0,0,0,0,0,1.09330930239487,0.546654651197433,15.3063302335281,0,0,0.546654651197433,1.6399639535923,0.546654651197433,0.546654651197433,1.09330930239487,0,0.546654651197433,0.546654651197433,0,0.546654651197433,0,0,1.09330930239487,1.09330930239487,0,0,0,2.73327325598717,0,0,0,2.73327325598717,0.546654651197433
