stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,518.97,126.68,4.09,927.61,61.3,8.17,0,8.17,0,0,4.09,0,167.54,4.09,0,0,0,224.75,102.16,204.32,2210.74,0,4.09,4.09,8.17,1279.04,16402.83,8.17,0,0,245.18,0,0,12.26,0,0,81.73,0,0,0
72hpf,309.17,145.49,0,630.11,151.91,111.26,0,0,0,0,4.28,0,0,1.07,0,3.21,1.07,197.91,637.6,37.44,2438.05,0,48.14,140.14,5.35,6871.27,2736.53,34.23,379.78,0,1722.36,23.54,1.07,247.12,62.05,18.19,77.02,0,0,0
21Day,344,17.4,0,1224.76,49.53,108.42,0,26.77,0,8.03,20.08,16.06,0,58.9,8.03,68.27,21.42,95.04,520.69,111.1,1480.42,4.02,0,390.85,4.02,1746.79,635.8,14.72,76.3,0,456.44,111.1,5.35,34.8,38.82,41.49,22.76,2.68,0,41.49
3Month,2.56,14.4,8.32,555.43,4.16,0,4.48,0.64,0.64,129.9,37.43,6.72,0,746.12,24,0.96,80.95,40.63,73.91,85.43,301.07,71.35,2.24,24,9.6,15.04,5.76,20.8,7.04,0,2.56,13.76,28.8,1.6,2.24,0,3.52,12.16,14.08,23.68
22Month,3.28,38.81,19.13,613.89,4.37,0,6.01,1.09,0,78.72,72.71,280.43,0,1220.13,21.87,5.47,239.98,11.48,21.32,83.09,247.63,6.01,42.09,34.99,2.19,20.77,3.28,32.8,4.37,1.64,1.09,4.37,16.95,3.83,8.75,0,3.83,1.64,1.09,9.84
