stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Erythrocyte,Goblet.cell,Granulocyte,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Muscle.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Oligodendrocyte,Osteoblast,Primordial.germ.cell,Radial.glia,Retinal.cone.cell,Smooth.muscle.cell,Spermatocyte,T.cell
24hpf,0,12.2592137185505,0,0,0,0,0,0,0,0,4.08640457285017,4.08640457285017,40.8640457285017,0,0,8.17280914570035,249.270678943861,0,0,0,0,0,0,0,0,0
72hpf,2.13958228293216,0,1.06979114146608,1.06979114146608,0,0,0,0,0,0,1.06979114146608,0,2.13958228293216,0,0,116.607234419803,42.7916456586431,1.06979114146608,2.13958228293216,8.55832913172862,0,1.06979114146608,0,0,0,0
21Day,1.33853308820331,0,2.67706617640661,5.35413235281323,0,0,1.33853308820331,0,0,0,1.33853308820331,0,18.7394632348463,0,2.67706617640661,70.9422536747753,8.03119852921984,0,2.67706617640661,6.69266544101654,0,4.01559926460992,2.67706617640661,0,0,6.69266544101654
3Month,0,0,0.319949299554195,0,0.319949299554195,0,1.91969579732517,0,0,0.639898599108391,0,0,0,0.319949299554195,0,0,0,0,0,0,1.27979719821678,0,0,0.319949299554195,5.11918879286713,0
22Month,0,0.546654651197433,2.73327325598717,0,0,1.09330930239487,9.8397837215538,0.546654651197433,1.09330930239487,1.09330930239487,0,1.09330930239487,0.546654651197433,0,0,0,0,0,0,0,0.546654651197433,0,0,0,0,0
