stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09,0,0,0,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07,0,0,2.14,0,0,0,0,2.14,2.14,0,0,0,1.07,0,0,0,0,0,0,0,0
21Day,0,0,0,0,0,1.34,0,0,0,0,0,0,0,0,4.02,0,0,0,1.34,1.34,0,0,0,0,0,1.34,0,0,0,0,0,0,0,0,0,0,0,1.34
3Month,1.92,16,12.8,302.99,0.32,0,6.08,7.68,0,40.95,48.63,0,709.01,77.11,17.28,199.97,10.88,95.98,85.11,118.7,39.99,2.24,17.92,11.2,5.12,3.52,8.64,3.2,0,7.04,24.32,63.99,1.6,0.32,2.56,14.08,9.6,64.63
22Month,4.37,82,61.77,284.81,2.73,0,37.17,33.35,0.55,58.49,205,125.73,7869.64,145.41,126.82,586.01,18.04,63.41,245.45,466.84,11.48,257.47,44.83,3.83,18.04,2.73,19.68,16.4,13.12,16.95,24.6,29.52,6.01,6.01,3.28,12.03,0,70.52
