stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,253.36,12.26,0,237.01,0,0,0,0,0,0,0,0,0,0,0,0,12.26,20.43,8.17,1720.38,0,0,0,0,24.52,1091.07,0,0,0,400.47,0,0,0,0,0,4.09,0,0,0
72hpf,126.24,11.77,0,360.52,19.26,47.07,0,1.07,0,0,1.07,0,7.49,0,0,1.07,23.54,1084.77,7.49,2727.97,0,97.35,33.16,1.07,327.36,192.56,0,2.14,0,3089.56,0,0,24.61,0,4.28,72.75,0,0,0
21Day,211.49,9.37,8.03,712.1,6.69,78.97,0,9.37,0,1.34,2.68,1.34,152.59,1.34,24.09,18.74,5.35,572.89,25.43,2195.19,0,0,131.18,0,127.16,81.65,2.68,4.02,0,1655.77,93.7,1.34,10.71,12.05,24.09,37.48,5.35,0,13.39
3Month,8.32,18.56,8.96,2008.96,0.64,0,11.2,0.64,29.44,28.16,37.75,0.96,1246.84,35.19,2.24,53.43,25.92,1541.52,41.59,637.66,35.83,0.96,30.72,11.2,5.12,1.92,5.12,5.12,0,7.04,39.35,20.8,3.2,0.64,0,1.92,184.29,16.96,23.04
22Month,2.19,13.12,3.83,397.96,2.19,0,9.84,0.55,3.28,18.59,15.31,23.51,1594.59,8.75,0.55,10.93,7.11,255.83,21.32,372.27,5.47,15.85,10.93,0.55,3.28,0,3.28,1.64,0.55,3.28,4.37,0,13.67,0.55,0,0.55,6.56,0,8.75
