stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,12.26,0,24.52,0,0,0,0,0,0,0,0,8.17,0,0,0,0,0,36.78,28.6,57.21,0,0,0,0,49.04,241.1,0,0,0,4.09,0,0,0,0,0,0,0,0
72hpf,2.14,4.28,0,7.49,3.21,6.42,0,0,0,1.07,0,0,0,0,0,0,0,7.49,39.58,4.28,13.91,0,1.07,1.07,1.07,151.91,63.12,1.07,0,0,18.19,0,0,12.84,1.07,5.35,0,0,0
21Day,9.37,1.34,4.02,26.77,1.34,22.76,0,9.37,0,0,1.34,0,0,9.37,0,10.71,4.02,2.68,14.72,9.37,38.82,0,0,2.68,0,40.16,30.79,0,2.68,0,25.43,2.68,1.34,1.34,1.34,1.34,0,0,5.35
3Month,0,4.8,5.76,89.59,0.32,0,2.24,0.32,0.32,13.76,30.72,0.64,0,87.67,18.24,1.6,30.08,2.56,37.43,31.99,22.4,3.84,0.32,7.36,5.44,4.48,0.96,5.12,2.88,0,0.96,2.56,45.75,0.32,0,0.32,5.12,129.58,19.2
22Month,0.55,7.11,3.83,14.76,0,0,0,0,0,7.11,48.11,6.01,0,96.76,3.28,3.28,24.6,0.55,4.37,27.88,11.48,0,1.09,2.19,0,1.09,0.55,1.64,1.64,2.19,0,0,10.93,1.09,0,0,0,0,8.75
