stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,4.09,0,0,0,0,0,0,0,0,0,0,12.26,24.52,0,0,0,0,0,4.09,4.09,24.52,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,2.14,0,0,7.49,0,4.28,0,0,0,0,0,0,0,0,0,1.07,47.07,0,0,0,0,0,0,2.14,9.63,0,0,0,0,2.14,0,1.07,1.07,0,0,0,0
21Day,1.34,0,0,13.39,0,5.35,0,1.34,0,0,0,0,0,1.34,0,1.34,8.03,0,4.02,0,0,4.02,0,1.34,2.68,0,1.34,0,0,2.68,2.68,0,0,0,0,0,1.34
3Month,0,1.28,0.96,41.27,0,0,0.32,0,2.56,5.76,0.32,39.03,5.76,0.96,12.16,15.68,5.12,6.72,5.12,1.92,0,1.6,3.84,1.6,0,1.28,1.6,0,0.96,3.52,54.71,0.96,0.32,0,2.56,872.18,13.76
22Month,0,0.55,1.64,19.68,0,0,0,0,2.19,3.28,14.76,63.41,0.55,0.55,13.12,1.09,1.64,2.19,3.28,0,0.55,0,0.55,0,0,1.09,0,3.28,0,0,19.13,0,0,0.55,0.55,0.55,3.83
